,c.avgHandBatter.,c.avgPlaceBatter.,c.avgHandPitcher.,c.avgPlacePitcher.,c.sampleHandBatter.,c.samplePlaceBatter.,c.sampleHandPitcher.,c.samplePlacePitcher.,c.avgHandBatter..1,c.avgPlaceBatter..1,c.avgHandPitcher..1,c.avgPlacePitcher..1,c.sampleHandBatter..1,c.samplePlaceBatter..1,c.sampleHandPitcher..1,c.samplePlacePitcher..1,c.avgHandBatter..2,c.avgPlaceBatter..2,c.avgHandPitcher..2,c.avgPlacePitcher..2,c.sampleHandBatter..2,c.samplePlaceBatter..2,c.sampleHandPitcher..2,c.samplePlacePitcher..2,hit,atBats,pitcherInMonth.pitcherInMonth.c.pitcherInMonth.,pitcherInMonth.batterInMonth.c.batterInMonth.,parkFactor,dateColumn
5371,0.221963704,0.2269309638,0.2396818573,0.2339489886,2149,1463,4652,4548,0.2273838631,0.235059761,0.1769230769,0.1754385965,409,251,390,399,0.1865284974,0.2142857143,0.2337662338,0.2553191489,386,280,385,423,FALSE,3,0.2304426925,0.2266112266,1.083,2016-08-30
5372,0.2374100719,0.2492307692,0.2396818573,0.2339489886,1946,1300,4652,4548,0.2530413625,0.2763636364,0.1769230769,0.1754385965,411,275,390,399,0.2134146341,0.2209302326,0.2337662338,0.2553191489,164,86,385,423,FALSE,4,0.2304426925,0.2599620493,1.083,2016-08-30
5373,0.260948491,0.2612801679,0.2200129674,0.2339489886,4407,2859,4627,4548,0.2692307692,0.2407407407,0.174392936,0.1754385965,182,108,453,399,0.2534653465,0.2588235294,0.2293577982,0.2553191489,505,340,436,423,TRUE,3,0.2304426925,0.2516682555,1.083,2016-08-30
5374,0.2472647702,0.2528180354,0.2396818573,0.2339489886,914,621,4652,4548,0.2831325301,0.2727272727,0.1769230769,0.1754385965,332,209,390,399,0.2512315271,0.2686567164,0.2337662338,0.2553191489,203,134,385,423,TRUE,4,0.2304426925,0.2924528302,1.083,2016-08-30
5375,0.2578253707,0.253968254,0.2200129674,0.2339489886,1214,945,4627,4548,0.2877697842,0.261682243,0.174392936,0.1754385965,139,107,453,399,0.2456140351,0.2767857143,0.2293577982,0.2553191489,114,112,436,423,TRUE,3,0.2304426925,0.2401055409,1.083,2016-08-30
5376,0.0840108401,0.0972762646,0.2200129674,0.2339489886,369,257,4627,4548,0.1666666667,0.2105263158,0.174392936,0.1754385965,36,19,453,399,0.1111111111,0.1111111111,0.2293577982,0.2553191489,54,45,436,423,FALSE,2,0.2304426925,0.0886075949,1.083,2016-08-30
5377,0.2104925054,0.2091110408,0.2265147304,0.2212852573,4670,3161,3598,3439,0.2093457944,0.2005899705,0.2424242424,0.2475,535,339,396,400,0.2205607477,0.226519337,0.2591006424,0.245,535,362,467,400,TRUE,4,0.2312867956,0.2125506073,1.083,2016-08-31
5378,0.238961039,0.2355163728,0.2265147304,0.2212852573,2310,1588,3598,3439,0.260034904,0.2307692308,0.2424242424,0.2475,573,351,396,400,0.2189922481,0.2408963585,0.2591006424,0.245,516,357,467,400,TRUE,4,0.2312867956,0.2620817844,1.083,2016-08-31
5379,0.233511206,0.2285894207,0.2265147304,0.2212852573,4685,3176,3598,3439,0.2371541502,0.2380952381,0.2424242424,0.2475,506,315,396,400,0.2395348837,0.2255639098,0.2591006424,0.245,430,266,467,400,FALSE,4,0.2312867956,0.2443703086,1.083,2016-08-31
5380,0.2080498866,0.2140695915,0.2222222222,0.2212852573,1764,1322,3195,3439,0.125,0.1875,0.2443324937,0.2475,32,32,397,400,0.2473684211,0.2533333333,0.2114285714,0.245,190,150,350,400,TRUE,2,0.2312867956,0.1916666667,1.083,2016-08-31
5381,0.2202878366,0.2191069574,0.2265147304,0.2212852573,4308,2889,3598,3439,0.2045454545,0.20703125,0.2424242424,0.2475,396,256,396,400,0.2513812155,0.2066115702,0.2591006424,0.245,362,242,467,400,TRUE,4,0.2312867956,0.2238193018,1.083,2016-08-31
5382,0.2535358827,0.2413249211,0.2265147304,0.2212852573,3818,2536,3598,3439,0.2382075472,0.2549800797,0.2424242424,0.2475,424,251,396,400,0.2753623188,0.2119565217,0.2591006424,0.245,276,184,467,400,FALSE,4,0.2312867956,0.266594124,1.083,2016-08-31
5383,0,0.2236333517,0.2222222222,0.2212852573,1,1811,3195,3439,0.2119205298,0.2333333333,0.2443324937,0.2475,151,90,397,400,0.2513227513,0.22265625,0.2114285714,0.245,378,256,350,400,TRUE,4,0.2312867956,0.2281481481,1.083,2016-08-31
5384,0.2225633154,0.2236333517,0.2222222222,0.2212852573,2606,1811,3195,3439,0.2119205298,0.2333333333,0.2443324937,0.2475,151,90,397,400,0.2513227513,0.22265625,0.2114285714,0.245,378,256,350,400,TRUE,4,0.2312867956,0.2281481481,1.083,2016-08-31
5385,0.245014245,0.2403314917,0.2265147304,0.2212852573,1053,724,3598,3439,0.2605932203,0.2579617834,0.2424242424,0.2475,472,314,396,400,0.2328767123,0.2954545455,0.2591006424,0.245,73,44,467,400,FALSE,4,0.2312867956,0.2107623318,1.083,2016-08-31
5386,0.2834645669,0.2883597884,0.2265147304,0.2212852573,508,378,3598,3439,0.2655367232,0.2534246575,0.2424242424,0.2475,177,146,396,400,0.2655367232,0.2534246575,0.2591006424,0.245,177,146,467,400,TRUE,3,0.2312867956,0.3047619048,1.083,2016-08-31
5387,0,0.2840236686,0.2015151515,0.1938325991,1,169,660,681,0.2848297214,0.2840236686,0.2376237624,0.2083333333,323,169,202,168,0.2848297214,0.2840236686,0.1304347826,0.1355932203,323,169,46,59,TRUE,4,0.1785714286,0.2580645161,1.083,2016-08-31
5388,0.2848297214,0.2840236686,0.2015151515,0.1938325991,323,169,660,681,0,0.2840236686,0.2376237624,0.2083333333,1,169,202,168,0,0.2840236686,0.1304347826,0.1355932203,1,169,46,59,TRUE,4,0.1785714286,0.2580645161,1.083,2016-08-31
5389,0.246936852,0.2412790698,0.1838351823,0.1938325991,1061,688,631,681,0.2857142857,0.309352518,0.1460674157,0.2083333333,217,139,178,168,0.2023460411,0.1826484018,0.1066666667,0.1355932203,341,219,75,59,TRUE,5,0.1785714286,0.2628205128,1.083,2016-08-31
5390,0.2612936345,0.2657833203,0.1838351823,0.1938325991,1948,1283,631,681,0.2626641651,0.261627907,0.1460674157,0.2083333333,533,344,178,168,0.2698412698,0.273255814,0.1066666667,0.1355932203,252,172,75,59,TRUE,5,0.1785714286,0.2837301587,1.083,2016-08-31
5391,0,0.2274741507,0.2015151515,0.1938325991,2,2031,660,681,0.2147505423,0.2445141066,0.2376237624,0.2083333333,461,319,202,168,0.1666666667,0.1581196581,0.1304347826,0.1355932203,360,234,46,59,FALSE,1,0.1785714286,0.2027586207,1.083,2016-08-31
5392,0.2236172379,0.2274741507,0.2015151515,0.1938325991,2947,2031,660,681,0.2147505423,0.2445141066,0.2376237624,0.2083333333,461,319,202,168,0.1666666667,0.1581196581,0.1304347826,0.1355932203,360,234,46,59,FALSE,1,0.1785714286,0.2027586207,1.083,2016-08-31
5393,0.2314285714,0.2377000593,0.1838351823,0.1938325991,2450,1687,631,681,0.2305555556,0.2455516014,0.1460674157,0.2083333333,360,281,178,168,0.2095588235,0.2324324324,0.1066666667,0.1355932203,272,185,75,59,TRUE,4,0.1785714286,0.2110091743,1.083,2016-08-31
5394,0,0.209346991,0.2015151515,0.1938325991,1,1562,660,681,0.2112676056,0.1950207469,0.2376237624,0.2083333333,426,241,202,168,0.217877095,0.2117117117,0.1304347826,0.1355932203,358,222,46,59,FALSE,3,0.1785714286,0.2306338028,1.083,2016-08-31
5395,0.2204408818,0.209346991,0.2015151515,0.1938325991,2495,1562,660,681,0.2112676056,0.1950207469,0.2376237624,0.2083333333,426,241,202,168,0.217877095,0.2117117117,0.1304347826,0.1355932203,358,222,46,59,FALSE,3,0.1785714286,0.2306338028,1.083,2016-08-31
5396,0,0.2369212267,0.2015151515,0.1938325991,1,1663,660,681,0.2440191388,0.2809917355,0.2376237624,0.2083333333,209,121,202,168,0.3,0.2653061224,0.1304347826,0.1355932203,90,49,46,59,TRUE,4,0.1785714286,0.2241112828,1.083,2016-08-31
5397,0.2255878836,0.2369212267,0.2015151515,0.1938325991,2509,1663,660,681,0.2440191388,0.2809917355,0.2376237624,0.2083333333,209,121,202,168,0.3,0.2653061224,0.1304347826,0.1355932203,90,49,46,59,TRUE,4,0.1785714286,0.2241112828,1.083,2016-08-31
5398,0.2383524646,0.2367360645,0.1838351823,0.1938325991,4443,2978,631,681,0.2076677316,0.2076271186,0.1460674157,0.2083333333,313,236,178,168,0.262295082,0.2302405498,0.1066666667,0.1355932203,427,291,75,59,FALSE,4,0.1785714286,0.243852459,1.083,2016-08-31
5399,0.219017094,0.2086137281,0.1838351823,0.1938325991,936,743,631,681,0.1923076923,0.2201834862,0.1460674157,0.2083333333,104,109,178,168,0.1891891892,0.1935483871,0.1066666667,0.1355932203,37,31,75,59,TRUE,4,0.1785714286,0.1951951952,1.083,2016-08-31
5400,0.2182284981,0.2223183391,0.2233333333,0.2288288288,1558,1156,600,555,0.2417061611,0.25,0.2243589744,0.2148760331,422,324,156,121,0.1833333333,0.1779141104,0.24,0.1886792453,180,163,50,53,TRUE,4,0.2012195122,0.2292051756,1.083,2016-08-31
5401,0.2413793103,0.2425595238,0.2035225049,0.2288288288,986,672,511,555,0.2545454545,0.2673992674,0.2077922078,0.2148760331,385,273,154,121,0.2517482517,0.2282608696,0.25,0.1886792453,286,184,36,53,TRUE,5,0.2012195122,0.2416107383,1.083,2016-08-31
5402,0.2351912022,0.2397577485,0.2233333333,0.2288288288,4001,2807,600,555,0.2226720648,0.237388724,0.2243589744,0.2148760331,494,337,156,121,0.2235067437,0.223796034,0.24,0.1886792453,519,353,50,53,FALSE,5,0.2012195122,0.2402464066,1.083,2016-08-31
5403,0.2265512266,0.2146652497,0.2035225049,0.2288288288,1386,941,511,555,0.2313829787,0.216,0.2077922078,0.2148760331,376,250,154,121,0.2124183007,0.2161016949,0.25,0.1886792453,306,236,36,53,TRUE,4,0.2012195122,0.2528735632,1.083,2016-08-31
5404,0.2041522491,0.1842105263,0.2035225049,0.2288288288,578,380,511,555,0.1315789474,0.1621621622,0.2077922078,0.2148760331,76,37,154,121,0.1506849315,0.0869565217,0.25,0.1886792453,73,46,36,53,TRUE,4,0.2012195122,0.175,1.083,2016-08-31
5405,0.2158024691,0.2280319535,0.2035225049,0.2288288288,2025,1377,511,555,0.2134831461,0.21484375,0.2077922078,0.2148760331,356,256,154,121,0.2148148148,0.2681564246,0.25,0.1886792453,270,179,36,53,TRUE,3,0.2012195122,0.2342158859,1.083,2016-08-31
5406,0.2,0.2657004831,0.2233333333,0.2288288288,230,207,600,555,0.1834862385,0.2580645161,0.2243589744,0.2148760331,109,93,156,121,NA,NA,0.24,0.1886792453,NA,NA,50,53,TRUE,3,0.2012195122,0.2454545455,1.083,2016-08-31
5407,0.2656921754,0.242542153,0.2035225049,0.2288288288,1163,771,511,555,0.3028571429,0.2516556291,0.2077922078,0.2148760331,175,151,154,121,0.2973684211,0.2318181818,0.25,0.1886792453,380,220,36,53,FALSE,4,0.2012195122,0.2344827586,1.083,2016-08-31
5408,0.1856899489,0.1767337808,0.2233333333,0.2288288288,587,447,600,555,0.2019230769,0.1643835616,0.2243589744,0.2148760331,104,73,156,121,0.3333333333,NA,0.24,0.1886792453,3,NA,50,53,TRUE,3,0.2012195122,0.2131979695,1.083,2016-08-31
5409,0.2649769585,0.2821829856,0.234375,0.2325216025,1736,3115,1728,1273,0.2358490566,0.3027027027,0.2283105023,0.2121212121,106,185,219,165,0.224852071,0.2492211838,0.2406181015,0.2116564417,169,321,453,326,TRUE,5,0.2009803922,0.2938856016,1.083,2016-08-31
5410,0.2820512821,0.2824351297,0.234375,0.2325216025,507,1002,1728,1273,0.3313953488,0.3263473054,0.2283105023,0.2121212121,172,334,219,165,0.238372093,0.2332155477,0.2406181015,0.2116564417,172,283,453,326,TRUE,4,0.2009803922,0.2192982456,1.083,2016-08-31
5411,0.2376204719,0.2585905649,0.1897106109,0.2325216025,3009,5151,622,1273,0.2119565217,0.2422360248,0.1428571429,0.2121212121,184,322,56,165,0.241025641,0.2233333333,0.1636363636,0.2116564417,195,300,165,326,FALSE,4,0.2009803922,0.2377358491,1.083,2016-08-31
5412,0.2742382271,0.2977099237,0.234375,0.2325216025,361,786,1728,1273,0.2857142857,0.2946708464,0.2283105023,0.2121212121,161,319,219,165,0.3114754098,0.2410714286,0.2406181015,0.2116564417,61,112,453,326,TRUE,3,0.2009803922,0.309352518,1.083,2016-08-31
5413,0.2674638137,0.2636130685,0.234375,0.2325216025,1589,3122,1728,1273,0.2113821138,0.2385321101,0.2283105023,0.2121212121,123,218,219,165,0.237704918,0.2326530612,0.2406181015,0.2116564417,122,245,453,326,TRUE,3,0.2009803922,0.2719298246,1.083,2016-08-31
5414,0.24,0.2489959839,0.234375,0.2325216025,150,249,1728,1273,0.0555555556,0.1896551724,0.2283105023,0.2121212121,36,58,219,165,0.2083333333,0.1034482759,0.2406181015,0.2116564417,24,29,453,326,TRUE,3,0.2009803922,0.2666666667,1.083,2016-08-31
5415,0.2269979852,0.2195121951,0.234375,0.2325216025,1489,2460,1728,1273,0.2857142857,0.2294117647,0.2283105023,0.2121212121,175,170,219,165,0.1182795699,0.1774193548,0.2406181015,0.2116564417,93,186,453,326,FALSE,3,0.2009803922,0.1869281046,1.083,2016-08-31
5416,0.2415662651,0.2496710526,0.234375,0.2325216025,1660,3040,1728,1273,0.218487395,0.2339181287,0.2283105023,0.2121212121,119,171,219,165,0.2255639098,0.2340425532,0.2406181015,0.2116564417,133,282,453,326,TRUE,4,0.2009803922,0.2385931559,1.083,2016-08-31
5417,1,0.2388724036,0.1897106109,0.2325216025,1,674,622,1273,0.265060241,0.2869565217,0.1428571429,0.2121212121,83,115,56,165,0.2094594595,0.1878172589,0.1636363636,0.2116564417,148,197,165,326,TRUE,4,0.2009803922,0.2186234818,1.083,2016-08-31
5418,0.2131519274,0.2388724036,0.1897106109,0.2325216025,441,674,622,1273,0.265060241,0.2869565217,0.1428571429,0.2121212121,83,115,56,165,0.2094594595,0.1878172589,0.1636363636,0.2116564417,148,197,165,326,TRUE,4,0.2009803922,0.2186234818,1.083,2016-08-31
5419,0.2101545254,0.2177314211,0.2092614302,0.2167115903,2265,1534,1706,1855,0.2128514056,0.217270195,0.186440678,0.2058823529,498,359,413,442,0.194,0.2112676056,0.2113636364,0.2094455852,500,355,440,487,TRUE,4,0.2169811321,0.2348877375,1.083,2016-08-31
5420,0.2738742658,0.2675065924,0.2330708661,0.2167115903,4597,3413,1905,1855,0.2319474836,0.2455621302,0.2367864693,0.2058823529,457,338,473,442,0.2469879518,0.2451361868,0.2230919765,0.2094455852,332,257,511,487,TRUE,4,0.2169811321,0.2696272799,1.083,2016-08-31
5421,0.2190745987,0.2104885057,0.2092614302,0.2167115903,2118,1392,1706,1855,0.2234513274,0.2055214724,0.186440678,0.2058823529,452,326,413,442,0.2233009709,0.2169117647,0.2113636364,0.2094455852,412,272,440,487,FALSE,4,0.2169811321,0.2220309811,1.083,2016-08-31
5422,0.2128,0.2091954023,0.2092614302,0.2167115903,625,435,1706,1855,0.2131147541,0.1952662722,0.186440678,0.2058823529,244,169,413,442,0.2131147541,0.1952662722,0.2113636364,0.2094455852,244,169,440,487,FALSE,4,0.2169811321,0.2253521127,1.083,2016-08-31
5423,0.2528,0.2544642857,0.2330708661,0.2167115903,625,448,1905,1855,0.2485875706,0.2098765432,0.2367864693,0.2058823529,354,243,473,442,0.2485875706,0.2098765432,0.2230919765,0.2094455852,354,243,511,487,TRUE,4,0.2169811321,0.2558139535,1.083,2016-08-31
5424,0.2428571429,0.2756410256,0.2330708661,0.2167115903,210,156,1905,1855,0.1111111111,NA,0.2367864693,0.2058823529,9,NA,473,442,0.2857142857,0.2857142857,0.2230919765,0.2094455852,7,7,511,487,TRUE,4,0.2169811321,0.3063063063,1.083,2016-08-31
5425,0.21875,0.1946902655,0.2330708661,0.2167115903,320,226,1905,1855,0.1666666667,0,0.2367864693,0.2058823529,6,2,473,442,0.1666666667,0,0.2230919765,0.2094455852,6,2,511,487,TRUE,3,0.2169811321,0.208,1.083,2016-08-31
5426,0.213592233,0.2755905512,0.2330708661,0.2167115903,206,127,1905,1855,0,0.125,0.2367864693,0.2058823529,21,8,473,442,0.2,0.3,0.2230919765,0.2094455852,30,10,511,487,FALSE,3,0.2169811321,0.2173913043,1.083,2016-08-31
5427,0.1860068259,0.1845386534,0.2330708661,0.2167115903,586,401,1905,1855,0.2,0.1666666667,0.2367864693,0.2058823529,115,84,473,442,0.15,0.1285714286,0.2230919765,0.2094455852,120,70,511,487,TRUE,3,0.2169811321,0.1777777778,1.083,2016-08-31
5428,0.2633477633,0.2576464489,0.2995780591,0.3333333333,1386,1929,237,147,0.2251655629,0.2688172043,0.2995780591,0.3333333333,151,186,237,147,0.3375796178,0.2922374429,0.2995780591,0.3333333333,157,219,237,147,TRUE,5,0.3181818182,0.2386877828,1.083,2016-08-31
5429,0.2281006071,0.2435045317,0.2698412698,0.3333333333,1153,1655,63,147,0.2255319149,0.303514377,0.2698412698,0.3333333333,235,313,63,147,0.1933701657,0.2037037037,0.2698412698,0.3333333333,181,270,63,147,FALSE,3,0.3181818182,0.2260869565,1.083,2016-08-31
5430,0.2765957447,0.2914485166,0.2995780591,0.3333333333,376,573,237,147,0.2903225806,0.28,0.2995780591,0.3333333333,155,225,237,147,0.2903225806,0.28,0.2995780591,0.3333333333,155,225,237,147,TRUE,5,0.3181818182,0.3215686275,1.083,2016-08-31
5431,0.2316227462,0.2155172414,0.2995780591,0.3333333333,1442,2436,237,147,0.2346368715,0.2083333333,0.2995780591,0.3333333333,179,240,237,147,0.2357142857,0.2252964427,0.2995780591,0.3333333333,140,253,237,147,TRUE,3,0.3181818182,0.204109589,1.083,2016-08-31
5432,0.2333083271,0.2064039409,0.2995780591,0.3333333333,1333,2030,237,147,0.2236842105,0.2126436782,0.2995780591,0.3333333333,228,348,237,147,0.223255814,0.1719745223,0.2995780591,0.3333333333,215,314,237,147,TRUE,4,0.3181818182,0.2149791956,1.083,2016-08-31
5433,0.2486910995,0.264,0.2995780591,0.3333333333,382,625,237,147,0.1775700935,0.1878787879,0.2995780591,0.3333333333,107,165,237,147,0.2613636364,0.2374100719,0.2995780591,0.3333333333,88,139,237,147,TRUE,3,0.3181818182,0.271875,1.083,2016-08-31
5434,0.2439926063,0.2322695035,0.2995780591,0.3333333333,541,564,237,147,0.2256637168,0.2030456853,0.2995780591,0.3333333333,226,197,237,147,0.2598425197,0.245398773,0.2995780591,0.3333333333,127,163,237,147,FALSE,2,0.3181818182,0.2596685083,1.083,2016-08-31
5435,0.236,0.2519280206,0.2995780591,0.3333333333,250,389,237,147,0.234375,0.273381295,0.2995780591,0.3333333333,64,139,237,147,0.2317073171,0.1960784314,0.2995780591,0.3333333333,82,102,237,147,TRUE,3,0.3181818182,0.2631578947,1.083,2016-08-31
5436,0.2,0.162055336,0.2995780591,0.3333333333,145,253,237,147,0.2,0.2,0.2995780591,0.3333333333,65,115,237,147,0.1481481481,0.1951219512,0.2995780591,0.3333333333,27,41,237,147,TRUE,3,0.3181818182,0.1753246753,1.083,2016-08-31
5437,0,0.260519248,0.2055396371,0.2084289589,1,1117,5235,4793,0.2579365079,0.2823529412,0.1978798587,0.206185567,504,340,283,291,0.2731958763,0.264957265,0.213592233,0.2574257426,388,234,515,404,FALSE,4,0.2263681592,0.2641975309,1.083,2016-08-31
5438,0.2508813161,0.260519248,0.2055396371,0.2084289589,1702,1117,5235,4793,0.2579365079,0.2823529412,0.1978798587,0.206185567,504,340,283,291,0.2731958763,0.264957265,0.213592233,0.2574257426,388,234,515,404,FALSE,4,0.2263681592,0.2641975309,1.083,2016-08-31
5439,0.255952381,0.2352941176,0.2248814631,0.2084289589,336,204,4429,4793,0.255952381,0.2352941176,0.2261904762,0.206185567,336,204,252,291,0.255952381,0.2352941176,0.2989417989,0.2574257426,336,204,378,404,FALSE,4,0.2263681592,0.2660550459,1.083,2016-08-31
5440,0.2583908046,0.2514601906,0.2055396371,0.2084289589,4350,3253,5235,4793,0.2746478873,0.2211538462,0.1978798587,0.206185567,142,104,283,291,0.3090024331,0.2796934866,0.213592233,0.2574257426,411,261,515,404,FALSE,4,0.2263681592,0.2344944775,1.083,2016-08-31
5441,0.2773770492,0.2602739726,0.2248814631,0.2084289589,1525,1022,4429,4793,0.2843137255,0.2612612613,0.2261904762,0.206185567,510,333,252,291,0.275862069,0.2705167173,0.2989417989,0.2574257426,464,329,378,404,TRUE,4,0.2263681592,0.2969187675,1.083,2016-08-31
5442,0.2089123143,0.1935483871,0.2055396371,0.2084289589,2087,1364,5235,4793,0.1639344262,0.1209677419,0.1978798587,0.206185567,183,124,283,291,0.1788856305,0.2087378641,0.213592233,0.2574257426,341,206,515,404,TRUE,4,0.2263681592,0.2280334728,1.083,2016-08-31
5443,0.2230960265,0.2191950464,0.2248814631,0.2084289589,2416,1615,4429,4793,0.2291262136,0.2144927536,0.2261904762,0.206185567,515,345,252,291,0.254368932,0.2385321101,0.2989417989,0.2574257426,515,327,378,404,FALSE,3,0.2263681592,0.2255520505,1.083,2016-08-31
5444,0.2374670185,0.2314694408,0.2248814631,0.2084289589,1137,769,4429,4793,0.2294372294,0.2414965986,0.2261904762,0.206185567,462,294,252,291,0.1942446043,0.2247191011,0.2989417989,0.2574257426,139,89,378,404,FALSE,2,0.2263681592,0.2733118971,1.083,2016-08-31
5445,0.2222222222,0.218579235,0.2055396371,0.2084289589,882,549,5235,4793,0.2426470588,0.2413793103,0.1978798587,0.206185567,136,87,283,291,0.1444444444,0.0925925926,0.213592233,0.2574257426,90,54,515,404,FALSE,2,0.2263681592,0.2413793103,1.083,2016-08-31
5446,0.2351543943,0.2320819113,0.2248814631,0.2084289589,421,293,4429,4793,0.2192513369,0.1983471074,0.2261904762,0.206185567,187,121,252,291,0.2192513369,0.1983471074,0.2989417989,0.2574257426,187,121,378,404,TRUE,3,0.2263681592,0.236453202,1.083,2016-08-31
5447,0.2724157624,0.264294049,0.2119318182,0.2120934494,1751,3428,3520,2183,0.2836879433,0.2764705882,0.2154929577,0.2235576923,141,340,710,416,0.2666666667,0.2457627119,0.1956912029,0.2006578947,180,354,557,304,TRUE,4,0.2013651877,0.2504378284,1.083,2016-08-31
5448,0.2604651163,0.2529585799,0.2119318182,0.2120934494,430,676,3520,2183,0.3097345133,0.2735426009,0.2154929577,0.2235576923,113,223,710,416,NA,NA,0.1956912029,0.2006578947,NA,NA,557,304,TRUE,2,0.2013651877,0.2107279693,1.083,2016-08-31
5449,0.2707207207,0.2657362575,0.2119318182,0.2120934494,2220,3511,3520,2183,0.3163265306,0.2163265306,0.2154929577,0.2235576923,98,245,710,416,0.335443038,0.2913907285,0.1956912029,0.2006578947,158,302,557,304,TRUE,4,0.2013651877,0.2809597523,1.083,2016-08-31
5450,0.2522255193,0.2630350195,0.2119318182,0.2120934494,674,1285,3520,2183,0.2246376812,0.256097561,0.2154929577,0.2235576923,138,328,710,416,0.2755905512,0.2787610619,0.1956912029,0.2006578947,127,226,557,304,TRUE,4,0.2013651877,0.2824742268,1.083,2016-08-31
5451,0.2278839349,0.253968254,0.2119318182,0.2120934494,1413,2709,3520,2183,0.173553719,0.2427184466,0.2154929577,0.2235576923,121,309,710,416,0.2446043165,0.251572327,0.1956912029,0.2006578947,139,318,557,304,TRUE,2,0.2013651877,0.2424242424,1.083,2016-08-31
5452,0.2581967213,0.2361809045,0.2119318182,0.2120934494,244,398,3520,2183,0.2952380952,0.2641509434,0.2154929577,0.2235576923,105,212,710,416,0.1666666667,0.2,0.1956912029,0.2006578947,6,5,557,304,FALSE,3,0.2013651877,0.2064516129,1.083,2016-08-31
5453,0.1176470588,0.3846153846,0.2119318182,0.2120934494,17,13,3520,2183,0.1176470588,0.3846153846,0.2154929577,0.2235576923,17,13,710,416,0.1176470588,0.3846153846,0.1956912029,0.2006578947,17,13,557,304,TRUE,4,0.2013651877,0.5,1.083,2016-08-31
5454,0.1888111888,0.2232885477,0.2119318182,0.2120934494,858,1563,3520,2183,0.2608695652,0.23,0.2154929577,0.2235576923,46,100,710,416,0.1979166667,0.2465116279,0.1956912029,0.2006578947,96,215,557,304,FALSE,4,0.2013651877,0.2130872483,1.083,2016-08-31
5455,0.2666666667,0.2150537634,0.2119318182,0.2120934494,180,372,3520,2183,0.2432432432,0.2073170732,0.2154929577,0.2235576923,37,82,710,416,0.3214285714,0.2426470588,0.1956912029,0.2006578947,56,136,557,304,TRUE,3,0.2013651877,0.1608391608,1.083,2016-08-31
5456,0.2096342551,0.2210927573,0.2271317829,0.2182235835,1121,787,1290,1306,0.2128146453,0.2229508197,0.2173913043,0.1947368421,437,305,414,380,0.1878787879,0.234375,0.1632653061,0.1627906977,165,128,147,172,TRUE,4,0.1948529412,0.2639593909,1.083,2016-08-31
5457,0.2389525368,0.2427440633,0.2292595897,0.2182235835,1222,758,1121,1306,0.2319587629,0.2217741935,0.2074927954,0.1947368421,388,248,347,380,0.2734693878,0.2746478873,0.1732283465,0.1627906977,245,142,127,172,TRUE,5,0.1948529412,0.2256097561,1.083,2016-08-31
5458,0.2294670846,0.2313195548,0.2271317829,0.2182235835,1595,1258,1290,1306,0.2663755459,0.2487562189,0.2173913043,0.1947368421,229,201,414,380,0.2,0.2066666667,0.1632653061,0.1627906977,160,150,147,172,FALSE,4,0.1948529412,0.2704280156,1.083,2016-08-31
5459,0.2261538462,0.2197928654,0.2271317829,0.2182235835,1300,869,1290,1306,0.2329192547,0.1708542714,0.2173913043,0.1947368421,322,199,414,380,0.2179176755,0.2329749104,0.1632653061,0.1627906977,413,279,147,172,TRUE,4,0.1948529412,0.2328042328,1.083,2016-08-31
5460,0.2475463468,0.2516233766,0.2292595897,0.2182235835,1834,1232,1121,1306,0.253164557,0.261682243,0.2074927954,0.1947368421,316,214,347,380,0.2304347826,0.22,0.1732283465,0.1627906977,230,150,127,172,TRUE,3,0.1948529412,0.2527233115,1.083,2016-08-31
5461,0.285046729,0.3098591549,0.2271317829,0.2182235835,214,142,1290,1306,0.285046729,0.3098591549,0.2173913043,0.1947368421,214,142,414,380,0.285046729,0.3098591549,0.1632653061,0.1627906977,214,142,147,172,TRUE,4,0.1948529412,0.2884615385,1.083,2016-08-31
5462,0.2298850575,0.2666666667,0.2292595897,0.2182235835,87,60,1121,1306,0.2298850575,0.2666666667,0.2074927954,0.1947368421,87,60,347,380,0.2298850575,0.2666666667,0.1732283465,0.1627906977,87,60,127,172,FALSE,4,0.1948529412,0,1.083,2016-08-31
5463,0.1917808219,0.1855670103,0.2271317829,0.2182235835,365,291,1290,1306,0.1098901099,0.1588785047,0.2173913043,0.1947368421,91,107,414,380,0.2857142857,0.2790697674,0.1632653061,0.1627906977,70,43,147,172,TRUE,4,0.1948529412,0.1982758621,1.083,2016-08-31
5464,0.2716049383,0.2307692308,0.2292595897,0.2182235835,81,52,1121,1306,0.2716049383,0.2307692308,0.2074927954,0.1947368421,81,52,347,380,0.2716049383,0.2307692308,0.1732283465,0.1627906977,81,52,127,172,FALSE,2,0.1948529412,0.12,1.083,2016-08-31
5465,0.2192982456,0.2018469657,0.2646283606,0.2459016393,456,758,1897,1281,0.25,0.1863636364,0.3265306122,0.3020134228,160,220,196,149,0.1458333333,0.1744186047,0.270718232,0.2171052632,96,172,181,152,TRUE,4,0.2504930966,0.2058823529,1.083,2016-08-31
5466,0.2258064516,0.213592233,0.2646283606,0.2459016393,62,103,1897,1281,0.2258064516,0.213592233,0.3265306122,0.3020134228,62,103,196,149,0.2258064516,0.213592233,0.270718232,0.2171052632,62,103,181,152,FALSE,3,0.2504930966,0.2480620155,1.083,2016-08-31
